n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
KRAS,3845,ATP5PO,539,null,28700943,High Throughput,0.5
KRAS,3845,SLC7A5,8140,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,PPAT,5471,null,28700943,High Throughput,0.5
KRAS,3845,PIGV,55650,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,CDKN2D,1032,null,27655641,RNAi Screen,0.75
KRAS,3845,LY96,23643,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,ZFP2,80108,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,WWC2,80014,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,HUNK,30811,null,27655641,RNAi Screen,0.75
KRAS,3845,SKP2,6502,null,27655641,RNAi Screen,0.75
KRAS,3845,POU2F2,5452,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,PCGF2,7703,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,LUC7L2,51631,null,28700943,High Throughput,0.5
KRAS,3845,PHF3,23469,null,28700943,High Throughput,0.5
KRAS,3845,TUBB1,81027,DLD-1,19490893,GenomeRNAi,0.464
KRAS,3845,PMVK,10654,null,28700943,High Throughput,0.5
KRAS,3845,RPAP1,26015,null,28700943,High Throughput,0.5
KRAS,3845,KMT5B,51111,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,NUDT9,53343,null,28700943,High Throughput,0.5
KRAS,3845,VRK1,7443,null,27655641,RNAi Screen,0.75
KRAS,3845,ZNF777,27153,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,TTI2,80185,null,28700943,High Throughput,0.5
KRAS,3845,OAF,220323,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,C22orf42,150297,null,27655641,RNAi Screen,0.75
KRAS,3845,STRADA,92335,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,SRP72,6731,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,PPP1CC,5501,null,28700943,High Throughput,0.5
KRAS,3845,CDK8,1024,null,27655641,RNAi Screen,0.75
KRAS,3845,UBE2O,63893,DLD-1;DLD-1,19490893,GenomeRNAi,0.53
KRAS,3845,TOMM40,10452,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,MN1,4330,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,SYVN1,84447,null,28700943,High Throughput,0.5
KRAS,3845,DGKK,139189,null,27655641,RNAi Screen,0.75
KRAS,3845,MPDZ,8777,null,27655641,RNAi Screen,0.75
KRAS,3845,NR1I2,8856,null,27655641,RNAi Screen,0.75
KRAS,3845,TUBGCP3,10426,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
KRAS,3845,RPA1,6117,null,27655641,RNAi Screen,0.75
KRAS,3845,RPP38,10557,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,STK4,6789,null,27655641,RNAi Screen,0.75
KRAS,3845,PSMA5,5686,null,27655641,RNAi Screen,0.75
KRAS,3845,SHC1,6464,null,26627737,High Throughput,0.5
KRAS,3845,BIRC5,332,null,28700943,High Throughput,0.5
KRAS,3845,DDX51,317781,null,28700943,High Throughput,0.5
KRAS,3845,CCT5,22948,null,28700943,High Throughput,0.5
KRAS,3845,FCF1,51077,null,28700943,High Throughput,0.5
KRAS,3845,XPOT,11260,null,28700943,High Throughput,0.5
KRAS,3845,EIF3I,8668,null,28700943,High Throughput,0.5
KRAS,3845,RPL10,6134,null,28700943,High Throughput,0.5
KRAS,3845,LRRN4CL,221091,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,CRLS1,54675,null,28700943,High Throughput,0.5
KRAS,3845,MST1R,4486,null,27655641,RNAi Screen,0.75
KRAS,3845,RAD51AP2,729475,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,ZNRF2,223082,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,AP4S1,11154,null,28700943,High Throughput,0.5
KRAS,3845,SOD1,6647,null,28700943,High Throughput,0.5
KRAS,3845,MSH2,4436,null,27655641,RNAi Screen,0.75
KRAS,3845,SLC26A6,65010,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,TBK1,29110,null,19847166,RNAi Screen,0.75
KRAS,3845,PSMG4,389362,null,28700943,High Throughput,0.5
KRAS,3845,EOLA1,91966,null,27655641,RNAi Screen,0.75
KRAS,3845,PDE4DIP,9659,DLD-1,19490893,GenomeRNAi,0.464
KRAS,3845,BUB1B,701,null,27655641,RNAi Screen,0.75
KRAS,3845,TBX20,57057,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,NDUFV2,4729,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,PPL,5493,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,NUP214,8021,DLD-1;DLD-1;DLD-1,19490893,GenomeRNAi,0.563
KRAS,3845,RELN,5649,null,27655641,RNAi Screen,0.75
KRAS,3845,TMEM61,199964,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,UTP14A,10813,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,ORC3,23595,null,28700943,High Throughput,0.5
KRAS,3845,ZNF418,147686,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,MLKL,197259,DLD-1,19490893,GenomeRNAi,0.485
KRAS,3845,STK17A,9263,null,27655641,RNAi Screen,0.75
KRAS,3845,UCHL5,51377,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,YTHDC1,91746,null,28700943,High Throughput,0.5
KRAS,3845,TIMM13,26517,null,28700943,High Throughput,0.5
KRAS,3845,WEE1,7465,null,27655641,RNAi Screen,0.75
KRAS,3845,MVB12B,89853,null,28700943,High Throughput,0.5
KRAS,3845,DSTYK,25778,null,27655641,RNAi Screen,0.75
KRAS,3845,PLEKHG2,64857,DLD-1,19490893,GenomeRNAi,0.503
KRAS,3845,TRIM49B,283116,DLD-1;DLD-1,19490893,GenomeRNAi,0.575
KRAS,3845,SPECC1,92521,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,ACVR2A,92,null,27655641,RNAi Screen,0.75
KRAS,3845,PHAX,51808,null,28700943,High Throughput,0.5
KRAS,3845,RFPL2,10739,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,ZNF493,284443,null,28700943,High Throughput,0.5
KRAS,3845,PHF5A,84844,DLD-1,19490893,GenomeRNAi,0.479
KRAS,3845,LAMTOR3,8649,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,SEMA7A,8482,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,TP53I3,9540,DLD-1,19490893,GenomeRNAi,0.479
KRAS,3845,TAF6,6878,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,DGKE,8526,null,27655641,RNAi Screen,0.75
KRAS,3845,PGBD2,267002,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,DDX1,1653,null,28700943,High Throughput,0.5
KRAS,3845,PPARD,5467,null,27655641,RNAi Screen,0.75
KRAS,3845,EIF3G,8666,null,27655641,RNAi Screen,0.75
KRAS,3845,CDC73,79577,null,27655641,RNAi Screen,0.75
KRAS,3845,KDM8,79831,null,28700943,High Throughput,0.5
KRAS,3845,PRKG1,5592,null,27655641,RNAi Screen,0.75
KRAS,3845,PPP6C,5537,null,28700943,High Throughput,0.5
KRAS,3845,TCEA1,6917,null,28700943,High Throughput,0.5
KRAS,3845,TMED2,10959,null,28700943,High Throughput,0.5
KRAS,3845,LMO3,55885,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,ATP6V0D1,9114,null,28700943,High Throughput,0.5
KRAS,3845,RPL18,6141,null,28700943,High Throughput,0.5
KRAS,3845,PAM,5066,null,28700943,High Throughput,0.5
KRAS,3845,TRMT5,57570,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,TPT1,7178,null,28700943,High Throughput,0.5
KRAS,3845,PRPF6,24148,null,28700943,High Throughput,0.5
KRAS,3845,PRKCA,5578,null,18794128,Drug Screen,0.75
KRAS,3845,WAC,51322,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
KRAS,3845,NARS1,4677,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,NCOA6,23054,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,TMEM17,200728,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,PHC3,80012,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,ETF1,2107,null,28700943,High Throughput,0.5
KRAS,3845,KDM3B,51780,null,27655641,RNAi Screen,0.75
KRAS,3845,MAPKAPK3,7867,null,27655641,RNAi Screen,0.75
KRAS,3845,AKIP1,56672,null,27655641,RNAi Screen,0.75
KRAS,3845,ZSCAN9,7746,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,PRSS55,203074,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,JADE3,9767,DLD-1,19490893,GenomeRNAi,0.464
KRAS,3845,UQCRC2,7385,null,28700943,High Throughput,0.5
KRAS,3845,TYR,7299,null,28700943,High Throughput,0.5
KRAS,3845,RBBP6,5930,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,CWF19L2,143884,null,28700943,High Throughput,0.5
KRAS,3845,PLAA,9373,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,FGFR2,2263,null,27655641,RNAi Screen,0.75
KRAS,3845,CHEK1,1111,null,27655641,RNAi Screen,0.75
KRAS,3845,OXA1L,5018,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,PSMD11,5717,null,28700943,High Throughput,0.5
KRAS,3845,SRP9,6726,null,28700943,High Throughput,0.5
KRAS,3845,NAT2,10,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,ODF3L1,161753,DLD-1;DLD-1,19490893,GenomeRNAi,0.521
KRAS,3845,SYT16,83851,null,27655641,RNAi Screen,0.75
KRAS,3845,BCS1L,617,null,28700943,High Throughput,0.5
KRAS,3845,DNLZ,728489,null,28700943,High Throughput,0.5
KRAS,3845,NSUN7,79730,DLD-1,19490893,GenomeRNAi,0.464
KRAS,3845,YBX2,51087,DLD-1,19490893,GenomeRNAi,0.515
KRAS,3845,LCK,3932,null,27655641,RNAi Screen,0.75
KRAS,3845,MLH3,27030,null,27655641,RNAi Screen,0.75
KRAS,3845,ANKRD11,29123,null,28700943,High Throughput,0.5
KRAS,3845,ZNF705E,100131539,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,ATXN1L,342371,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,TOMM6,100188893,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,KIN,22944,null,28700943,High Throughput,0.5
KRAS,3845,UGCG,7357,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,OR2H2,7932,null,27655641,RNAi Screen,0.75
KRAS,3845,XRCC5,7520,null,28700943,High Throughput,0.5
KRAS,3845,LIN9,286826,null,28700943,High Throughput,0.5
KRAS,3845,PRAMEF33,645382,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,RPS6KA5,9252,null,28700943,High Throughput,0.5
KRAS,3845,CCT7,10574,null,28700943,High Throughput,0.5
KRAS,3845,OR5M9,390162,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,PSMB3,5691,null,28700943,High Throughput,0.5
KRAS,3845,RPF2,84154,null,27655641,RNAi Screen,0.75
KRAS,3845,PREX1,57580,null,28162770,High Throughput,0.5
KRAS,3845,MED13L,23389,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,CAMK4,814,null,27655641,RNAi Screen,0.75
KRAS,3845,SBK2,646643,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,POLE,5426,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,PPAN-P2RY11,692312,null,28700943,High Throughput,0.5
KRAS,3845,RPL13,6137,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,FAF2,23197,null,28700943,High Throughput,0.5
KRAS,3845,TRAPPC1,58485,null,28700943,High Throughput,0.5
KRAS,3845,VGLL2,245806,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,EPHA3,2042,null,27655641,RNAi Screen,0.75
KRAS,3845,SLC25A26,115286,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,TTBK2,146057,DLD-1,19490893,GenomeRNAi,0.473
KRAS,3845,MACROD2,140733,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,DENND5B,160518,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,EIF3A,8661,null,27655641,RNAi Screen,0.75
KRAS,3845,LTBP2,4053,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,CDH1,999,null,27655641,RNAi Screen,0.75
KRAS,3845,GPAT3,84803,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,BTK,695,null,27655641,RNAi Screen,0.75
KRAS,3845,MADD,8567,null,27655641,RNAi Screen,0.75
KRAS,3845,TMEM126A,84233,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,KRT1,3848,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,NRM,11270,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,PSMA6,5687,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,LIN7A,8825,DLD-1,19490893,GenomeRNAi,0.473
KRAS,3845,DAPK2,23604,null,27655641,RNAi Screen,0.75
KRAS,3845,RPS13,6207,null,28700943,High Throughput,0.5
KRAS,3845,ERCC6L2,375748,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,POLR2C,5432,null,28700943,High Throughput,0.5
KRAS,3845,LAPTM5,7805,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,SPPL2B,56928,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,MYBL2,4605,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,RBM8A,9939,DLD-1,19490893,GenomeRNAi,0.536
KRAS,3845,PMS1,5378,null,27655641,RNAi Screen,0.75
KRAS,3845,PARPBP,55010,null,28700943,High Throughput,0.5
KRAS,3845,ZNF579,163033,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,RNF166,115992,DLD-1,19490893,GenomeRNAi,0.467
KRAS,3845,CLP1,10978,null,28700943,High Throughput,0.5
KRAS,3845,REL,5966,null,27655641,RNAi Screen,0.75
KRAS,3845,KMT2A,4297,null,27655641,RNAi Screen,0.75
KRAS,3845,MTBP,27085,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,ZBTB8A,653121,null,27655641,RNAi Screen,0.75
KRAS,3845,ZBTB34,403341,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,STAT1,6772,DLD-1;DLD-1,19490893,GenomeRNAi,0.533
KRAS,3845,RPL22,6146,null,28700943,High Throughput,0.5
KRAS,3845,CHKB,1120,null,27655641,RNAi Screen,0.75
KRAS,3845,DR1,1810,null,28700943,High Throughput,0.5
KRAS,3845,DDX20,11218,null,28700943,High Throughput,0.5
KRAS,3845,LRRTM2,26045,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,PRR4,11272,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,RNF128,79589,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,KRTAP11-1,337880,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,USP17L12,100287205,null,28700943,High Throughput,0.5
KRAS,3845,MYH15,22989,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,POT1,25913,null,28700943,High Throughput,0.5
KRAS,3845,RPE,6120,null,28700943,High Throughput,0.5
KRAS,3845,AP2M1,1173,null,28700943,High Throughput,0.5
KRAS,3845,WDR74,54663,null,28700943,High Throughput,0.5
KRAS,3845,SULT1C3,442038,null,28700943,High Throughput,0.5
KRAS,3845,BMPR1B,658,null,27655641,RNAi Screen,0.75
KRAS,3845,MAGEC3,139081,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,TSSK2,23617,null,27655641,RNAi Screen,0.75
KRAS,3845,URB2,9816,null,28700943,High Throughput,0.5
KRAS,3845,PGC,5225,null,28700943,High Throughput,0.5
KRAS,3845,BRD2,6046,null,27655641,RNAi Screen,0.75
KRAS,3845,SPATA5,166378,null,28700943,High Throughput,0.5
KRAS,3845,POU4F1,5457,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,SCAP,22937,null,28700943,High Throughput,0.5
KRAS,3845,RAD51AP1,10635,null,28700943,High Throughput,0.5
KRAS,3845,TBL1XR1,79718,null,28700943,High Throughput,0.5
KRAS,3845,PPP1R8,5511,null,27655641,RNAi Screen,0.75
KRAS,3845,MAP2K5,5607,null,27655641,RNAi Screen,0.75
KRAS,3845,MRM3,55178,null,28700943,High Throughput,0.5
KRAS,3845,ZZZ3,26009,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,OR4C16,219428,DLD-1;DLD-1,19490893,GenomeRNAi,0.524
KRAS,3845,RXRG,6258,DLD-1;DLD-1,19490893,GenomeRNAi,0.518
KRAS,3845,RXRB,6257,null,27655641,RNAi Screen,0.75
KRAS,3845,MSL2,55167,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,RHOBTB3,22836,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,GMPS,8833,null,28700943,High Throughput,0.5
KRAS,3845,ZNF701,55762,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,ZMYM5,9205,DLD-1,19490893,GenomeRNAi,0.479
KRAS,3845,SRSF9,8683,DLD-1,19490893,GenomeRNAi,0.479
KRAS,3845,GTPBP4,23560,null,28700943,High Throughput,0.5
KRAS,3845,RPS6KL1,83694,null,27655641,RNAi Screen,0.75
KRAS,3845,H3C14,126961,null,28700943,High Throughput,0.5
KRAS,3845,STARD10,10809,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,VPS53,55275,DLD-1;DLD-1,19490893,GenomeRNAi,0.557
KRAS,3845,CDIPT,10423,null,28700943,High Throughput,0.5
KRAS,3845,TXNL4A,10907,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,SYT5,6861,null,27655641,RNAi Screen,0.75
KRAS,3845,EEFSEC,60678,null,28700943,High Throughput,0.5
KRAS,3845,PELI3,246330,null,28700943,High Throughput,0.5
KRAS,3845,ARHGEF2,9181,null,27655641,RNAi Screen,0.75
KRAS,3845,CDC7,8317,null,27655641,RNAi Screen,0.75
KRAS,3845,SH3GLB1,51100,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,GRPEL1,80273,null,28700943,High Throughput,0.5
KRAS,3845,PSKH2,85481,null,27655641,RNAi Screen,0.75
KRAS,3845,TVP23A,780776,null,28700943,High Throughput,0.5
KRAS,3845,NEIL2,252969,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,SLC38A4,55089,DLD-1,19490893,GenomeRNAi,0.467
KRAS,3845,PIK3CA,5290,null,26627737,High Throughput,0.5
KRAS,3845,NDUFA12,55967,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,ADAR,103,null,28700943,High Throughput,0.5
KRAS,3845,MMEL1,79258,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,AURKC,6795,null,27655641,RNAi Screen,0.75
KRAS,3845,IARS2,55699,null,27655641,RNAi Screen,0.75
KRAS,3845,VHL,7428,null,27655641,RNAi Screen,0.75
KRAS,3845,BUB1,699,null,27655641,RNAi Screen,0.75
KRAS,3845,TRAPPC2L,51693,null,28700943,High Throughput,0.5
KRAS,3845,DCTN2,10540,null,28700943,High Throughput,0.5
KRAS,3845,BCLAF1,9774,null,28700943,High Throughput,0.5
KRAS,3845,CLK3,1198,null,27655641,RNAi Screen,0.75
KRAS,3845,PDSS2,57107,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,PLB1,151056,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,MKI67,4288,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
KRAS,3845,TCAF2,285966,null,27655641,RNAi Screen,0.75
KRAS,3845,NPR2,4882,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,EPHA6,285220,null,27655641,RNAi Screen,0.75
KRAS,3845,SLC31A1,1317,null,28700943,High Throughput,0.5
KRAS,3845,PIAS1,8554,DLD-1,19490893,GenomeRNAi,0.482
KRAS,3845,POLE2,5427,null,28700943,High Throughput,0.5
KRAS,3845,UTP6,55813,null,28700943,High Throughput,0.5
KRAS,3845,TCHHL1,126637,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,TEF,7008,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,PLK2,10769,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,CCDC115,84317,null,28700943,High Throughput,0.5
KRAS,3845,NUP62CL,54830,null,28700943,High Throughput,0.5
KRAS,3845,BRF2,55290,null,28700943,High Throughput,0.5
KRAS,3845,MAP3K19,80122,null,27655641,RNAi Screen,0.75
KRAS,3845,DGKG,1608,null,27655641,RNAi Screen,0.75
KRAS,3845,RCE1,9986,null,28162770,High Throughput,0.5
KRAS,3845,RTL6,84247,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,MICAL3,57553,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,DCAF13,25879,null,27655641,RNAi Screen,0.75
KRAS,3845,TFB2M,64216,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,KRIT1,889,null,28700943,High Throughput,0.5
KRAS,3845,RPL39,6170,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,CCDC6,8030,null,28700943,High Throughput,0.5
KRAS,3845,ZBTB39,9880,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,ZCCHC13,389874,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,CDK7,1022,null,27655641,RNAi Screen,0.75
KRAS,3845,CALM2,805,null,27655641,RNAi Screen,0.75
KRAS,3845,SLC30A3,7781,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,ARPC3,10094,null,27655641,RNAi Screen,0.75
KRAS,3845,MTX1,4580,null,28700943,High Throughput,0.5
KRAS,3845,SF3B6,51639,DLD-1;DLD-1,19490893,GenomeRNAi,0.53
KRAS,3845,ITK,3702,null,27655641,RNAi Screen,0.75
KRAS,3845,SERINC1,57515,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,SULT6B1,391365,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,PPP2R1B,5519,DLD-1,19490893,GenomeRNAi,0.488
KRAS,3845,CNP,1267,null,27655641,RNAi Screen,0.75
KRAS,3845,GABPA,2551,null,28700943,High Throughput,0.5
KRAS,3845,SRC,6714,null,27655641,RNAi Screen,0.75
KRAS,3845,ATP6V0D2,245972,null,28700943,High Throughput,0.5
KRAS,3845,NECAP1,25977,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,DNAJC17,55192,null,28700943,High Throughput,0.5
KRAS,3845,UBA6,55236,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,PFDN5,5204,null,28700943,High Throughput,0.5
KRAS,3845,SERPINB12,89777,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,MAPKBP1,23005,null,27655641,RNAi Screen,0.75
KRAS,3845,TMC1,117531,null,28700943,High Throughput,0.5
KRAS,3845,ST13,6767,null,28700943,High Throughput,0.5
KRAS,3845,ALPK1,80216,null,27655641,RNAi Screen,0.75
KRAS,3845,LRRN1,57633,DLD-1,19490893,GenomeRNAi,0.461
KRAS,3845,TMEM19,55266,DLD-1,19490893,GenomeRNAi,0.47
KRAS,3845,CDK6,1021,null,27655641,RNAi Screen,0.75
KRAS,3845,LOC284898,284898,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,SLC25A28,81894,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,TLCD2,727910,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,NCAM1,4684,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,RBM39,9584,DLD-1,19490893,GenomeRNAi,0.47
KRAS,3845,NOP10,55505,null,27655641,RNAi Screen,0.75
KRAS,3845,TOP1,7150,Human colorectal cancer,22613949,Synlethality,0.855
KRAS,3845,WT1,7490,null,20972333,RNAi Screen,0.75
KRAS,3845,MPHOSPH10,10199,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,EIF2S1,1965,null,28700943,High Throughput,0.5
KRAS,3845,LSM3,27258,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,NEK1,4750,null,27655641,RNAi Screen,0.75
KRAS,3845,ZNF775,285971,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,KRT72,140807,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,SYT17,51760,null,27655641,RNAi Screen,0.75
KRAS,3845,MARVELD3,91862,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,PPP2CA,5515,null,28700943,High Throughput,0.5
KRAS,3845,SEPTIN4,5414,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,KCMF1,56888,null,27655641,RNAi Screen,0.75
KRAS,3845,LDB1,8861,null,28700943,High Throughput,0.5
KRAS,3845,ZNRF3,84133,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,PSMA7,5688,DLD-1,19490893,GenomeRNAi,0.44
KRAS,3845,TGFA,7039,null,27655641,RNAi Screen,0.75
KRAS,3845,SEPTIN14,346288,DLD-1,19490893,GenomeRNAi,0.47
KRAS,3845,TYRO3,7301,null,27655641,RNAi Screen,0.75
KRAS,3845,CIBAR2,339145,null,28700943,High Throughput,0.5
KRAS,3845,SOCS2,8835,DLD-1,19490893,GenomeRNAi,0.455
KRAS,3845,KANSL2,54934,null,28700943,High Throughput,0.5
KRAS,3845,NAA11,84779,null,28700943,High Throughput,0.5
KRAS,3845,FN3K,64122,null,27655641,RNAi Screen,0.75
KRAS,3845,ATP5F1B,506,null,28700943,High Throughput,0.5
KRAS,3845,ZNF85,7639,null,28700943,High Throughput,0.5
KRAS,3845,MAP3K7,6885,Human  colorectal cancer,22341439,Synlethality,0.855
KRAS,3845,DYRK4,8798,null,27655641,RNAi Screen,0.75
KRAS,3845,TEAD1,7003,DLD-1,19490893,GenomeRNAi,0.458
KRAS,3845,ZNF570,148268,DLD-1,19490893,GenomeRNAi,0.452
KRAS,3845,ALDOA,226,null,28700943,High Throughput,0.5
KRAS,3845,PAK1,5058,null,27655641,RNAi Screen,0.75
KRAS,3845,ERCC2,2068,null,28700943,High Throughput,0.5
KRAS,3845,ST7,7982,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,MRPL3,11222,DLD-1,19490893,GenomeRNAi,0.473
KRAS,3845,PABPC4L,132430,DLD-1,19490893,GenomeRNAi,0.449
KRAS,3845,LYST,1130,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,PCK1,5105,null,27655641,RNAi Screen,0.75
KRAS,3845,PRKRA,8575,null,27655641,RNAi Screen,0.75
KRAS,3845,DYRK1B,9149,null,27655641,RNAi Screen,0.75
KRAS,3845,ODC1,4953,DLD-1,19490893,GenomeRNAi,0.485
KRAS,3845,STK35,140901,null,27655641,RNAi Screen,0.75
KRAS,3845,EEF1AKMT1,221143,null,28700943,High Throughput,0.5
KRAS,3845,OR10A7,121364,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,GPSM2,29899,null,27655641,RNAi Screen,0.75
KRAS,3845,SRP14,6727,DLD-1,19490893,GenomeRNAi,0.446
KRAS,3845,GAK,2580,null,27655641,RNAi Screen,0.75
KRAS,3845,INPP5D,3635,null,27655641,RNAi Screen,0.75
KRAS,3845,MSRB2,22921,DLD-1,19490893,GenomeRNAi,0.443
KRAS,3845,ERBB3,2065,null,27655641,RNAi Screen,0.75
KRAS,3845,RPS6KB2,6199,null,27655641,RNAi Screen,0.75
